n	Session	magnetometer.seconds.Unix	magnetometer.magx	magnetometer.magy	magnetometer.magz
2710	4607	1411814824	\xff9bff9cff9dff9aff9bff9bff9dff9cff9dff9fff9effa0ffa1ffa1ffa1ffa2ffa1ffa0ffa1ffa1ffa1ffa2ffa3ffa3ffa3ffa4ffa5ffa6ffa4ffa3ffa5ffa4ffa4ffa3ffa3ffa3ffa4ffa6ffa4ffa6ffa7ffa7ffa6ffa6ffa7ffa6ffa7ffa7ffa7ffa7	\xffabffaaffa7ffa8ffa8ffa9ffa9ffa9ffa8ffa7ffa8ffa6ffa6ffa5ffa4ffa4ffa5ffa5ffa5ffa5ffa3ffa3ffa3ffa3ffa1ffa2ffa1ffa2ffa4ffa3ffa3ffa2ffa3ffa4ffa4ffa2ffa2ffa1ff9fff9fff9dff9cff9dff9eff9cff9cff9fffa1ffa1ffa0	\xfef4fef5fef5fef5fef3fef3fef3fef1fef1feeffeeffeeffef0fef0fef0fef0feeefeeffeedfeedfeecfeebfeebfeebfeedfeedfeedfeeefeeffeedfeecfeebfeecfeebfeeafee9fee7fee6fee7fee5fee3fee3fee3fee2fee3fee4fee4fee6fee6fee4
2711	4607	1411814825	\xffa5ffa5ffa5ffa4ffa4ffa4ffa3ffa2ffa3ffa3ffa2ffa3ffa3ffa1ffa1ffa2ffa1ffa1ffa3ffa2ffa1ffa1ffa1ffa0ffa1ffa1ff9fffa0ffa1ffa1ffa0ffa1ffa0ffa1ffa0ffa0ff9eff9fff9eff9eff9fff9effa0ffa0ffa0ff9fffa0ffa0ffa0ffa1	\xff9fff9eff9fff9fff9eff9cff9effa0ffa0ffa1ffa1ffa2ffa3ffa3ffa3ffa2ffa2ffa2ffa2ffa2ffa2ffa3ffa2ffa4ffa2ffa1ffa2ffa1ffa2ffa2ffa1ff9fffa0ffa2ffa2ffa3ffa1ffa1ffa1ffa2ffa1ffa0ff9fff9effa0ff9eff9dff9dff9fff9e	\xfee5fee6fee5fee6fee6fee5fee6fee8fee7fee5fee4fee4fee3fee3fee3fee1fee2fee2fee2fee2fee1fedffeddfedcfedafed8fed7fed5fed7fed7fed6fed6fed6fed9fed9fed7fed6fed6fed7fed7fed6fed5fed4fed5fed4fed2fed1fecffecdfecc
2712	4607	1411814826	\xffa1ffa2ffa2ffa4ffa5ffa6ffa7ffa8ffa9ffabffacffabffabffaaffaaffa7ffa6ffa5ffa3ffa3ffa2ffa3ffa2ffa3ffa3ffa3ffa3ffa0ffa1ffa0ffa1ffa1ffa0ffa0ffa1ffa2ffa1ffa0ff9eff9dff9dff9bff97ff95ff91ff8cff87ff80ff78	\xff9cff9bff9bff9aff9dff9eff9dff9dffa0ffa0ffa0ff9fff9eff9fffa0ffa0ffa1ffa0ffa1ffa3ffa3ffa5ffa5ffa4ffa3ffa5ffa4ffa4ffa3ffa1ffa0ffa4ffa4ffa3ffa4ffa5ffa7ffa8ffa8ffa8ffa8ffa9ffa8ffa6ffa4ffa1ff9dff98ff92	\xfeccfecefed1fed3fed5fed8fedbfedcfedefedcfedbfedafedafedafed9fed9fed8fed9fed8fed9fed8fed8fed7fed6fed6fed6fed4fed3fed2fed0fed0fecffeccfec9fec8fec6fec2febefebbfeb6feb1feadfea6fea0fe98fe90fe86fe7ffe78
2713	4607	1411814827	\xff70ff69ff5fff58ff52ff4eff48ff44ff42ff40ff41ff41ff42ff41ff43ff45ff47ff4aff4cff4eff52ff57ff5cff60ff65ff6bff72ff79ff7eff87ff8fff96ff9cffa1ffa5ffaaffaeffaeffafffb0ffb1ffb1ffb1ffb1ffb0ffb1ffb3ffb4ffb5ffb7	\xff89ff80ff74ff68ff5fff58ff54ff53ff56ff5bff65ff6fff78ff86ff90ff99ffa1ffaaffb4ffbcffc3ffc7ffccffceffd1ffd1ffd2ffd1ffd3ffd1ffcfffd0ffd0ffcfffceffcdffc9ffcaffcaffc9ffcaffcbffcbffcdffd1ffd0ffd1ffd1ffd1ffd3	\xfe71fe6dfe6dfe74fe7ffe8ffea2feb6fecafee0fef2ff02ff0dff16ff1bff20ff23ff24ff23ff21ff1fff1dff19ff15ff14ff11ff10ff0eff0bff0aff09ff08ff08ff07ff09ff09ff0bff0eff10ff15ff17ff1aff1bff1dff1dff1bff1aff17ff16ff15
2714	4607	1411814828	\xffbaffbaffbeffc1ffc3ffc5ffcaffcfffd5ffdfffe6ffeefff7000000090013001b00210025002a002b002c002c002a00280028002600230024002300230021001f00180013000d0004fffefff5ffecffe5ffddffd6ffd1ffcaffc5ffc2ffbfffbbffb9	\xffd6ffd5ffd6ffd9ffdbffdcffd8ffd3ffcfffcbffc5ffc0ffbdffbaffbaffbaffbaffbcffbfffbfffc2ffc4ffc5ffc5ffc6ffc5ffc3ffc5ffc3ffc2ffc1ffbfffbaffb3ffacffa1ff94ff83ff73ff63ff56ff4cff44ff41ff41ff46ff4dff57ff61ff69	\xff15ff13ff12ff11ff0fff0eff0cff0aff0aff0cff0cff0dff0dff0bff07ff03fefdfef4feedfee4fedcfed6fecefec8fec1febafeb4feaefea6fe9efe95fe87fe79fe6bfe5afe4bfe3cfe32fe2dfe30fe38fe46fe5afe70fe86fe9bfeaffebdfeccfed5
2715	4607	1411814829	\xffb6ffb4ffb3ffb0ffafffaaffa4ff9fff9aff96ff93ff90ff8cff8bff8aff8aff8bff8bff8bff8fff91ff95ff9aff9fffa6ffabffb0ffb6ffbaffc0ffc2ffc5ffc8ffcaffcaffc9ffc7ffc1ffbcffb7ffb1ffadffa7ffa1ff9eff9cff9bff9aff98	\xff70ff76ff7bff7eff83ff87ff88ff8bff8fff90ff94ff96ff99ff9dffa1ffa5ffabffafffb4ffb9ffbcffbfffc4ffc8ffccffd4ffddffe7fff6000500170027003800470054005f0067006b006b006a0065005f0055004a003f0030002300160008	\xfedcfedefee2fee5fee9feedfeeefef2fef7feffff06ff10ff17ff21ff29ff33ff3cff44ff4cff55ff5eff68ff76ff82ff8fff9cffa9ffb2ffb9ffbbffbaffb2ffa4ff91ff7aff60ff44ff28ff0afef2fedcfec9feb8fea8fe9bfe8ffe85fe7dfe76
2716	4607	1411814830	\xff96ff97ff95ff92ff90ff8cff88ff84ff7fff79ff75ff73ff71ff70ff70ff70ff6fff71ff71ff71ff71ff71ff6fff6eff6cff6aff6aff69ff67ff67ff67ff67ff6aff6bff6eff70ff74ff76ff7aff7fff80ff82ff83ff81ff7dff7bff76ff70ff6dff68	\xfffbffefffe2ffd7ffcdffc3ffb7ffacffa3ff98ff8fff86ff80ff7fff81ff8aff94ffa5ffb9ffd0ffe800000017002b003e004d00590062006600690069006700650061005f005e005e005f005e005e005d005c0057004f0046003b002f002000110004	\xfe70fe6cfe69fe64fe63fe64fe65fe68fe6ffe7afe8afe9efeb2fec9fedefef6ff0cff1fff31ff3eff49ff4fff52ff51ff4bff42ff35ff29ff1cff10ff07ff01ff00feffff01ff02ff05ff05ff03fefdfef3fee9feddfed0fec2feb9feb0feabfeaafead
2717	4607	1411814831	\xff65ff64ff65ff69ff6eff77ff7eff86ff8fff99ffa2ffaaffb0ffb2ffb4ffb1ffabffa5ffa0ff9aff93ff91ff8fff92ff9affa1ffa9ffb0ffbdffc5ffcfffdaffe2ffebfff5fffb00000005000a000b000e000b000700030000fff8fff0ffe8ffdd	\xfff9ffefffe7ffe1ffdfffe1ffe3ffe6ffedfff6fffd00020006000900070001fff5ffe1ffccffb4ff9dff84ff6fff5dff51ff4aff4aff4cff53ff5dff69ff76ff82ff8eff95ff9dff9eff9dff9dff9bff97ff94ff91ff91ff90ff91ff91ff93ff93	\xfeb2febafec3fecefed9fee3feedfef2fef7fef8fef3fee9feddfecefebdfeacfe9bfe8efe89fe8bfe8ffe9bfeacfec0fed6feecff00ff10ff1eff27ff2cff2bff29ff22ff19ff0dff02fef9fef0feebfee6fee6fee7feecfef1fef6fefbff03ff0a
2718	4607	1411814832	\xffd8ffd4ffd0ffcdffcbffc7ffc3ffc1ffbcffb6ffb1ffadffa7ffa5ffa6ffa8ffacffb1ffbaffc2ffcaffd2ffd8ffdeffe4ffe8ffe9ffe8ffe9ffe9ffeaffebffeaffebffeaffedffeffff0fff1fff0ffefffeeffefffefffeefff0fff1fff4fff90000	\xff95ff98ff9aff9fffa2ffa3ffa4ffa3ff9dff96ff8eff83ff79ff71ff69ff65ff65ff65ff66ff69ff6bff6aff68ff65ff60ff5bff56ff4eff48ff43ff3dff3aff36ff33ff31ff30ff2fff32ff36ff37ff39ff3cff3eff41ff43ff44ff45ff49ff4dff51	\xff12ff18ff1bff1aff19ff15ff0dff04fef7feeafee0fed7fed2fecffed0fed1fed3fed5fed4fed2fecbfec2feb5feaafe9dfe91fe87fe7bfe71fe6bfe68fe64fe63fe66fe68fe6dfe75fe7afe7ffe83fe87fe88fe8cfe8efe93fe97fe9efea7feaefeb5
2719	4607	1411814833	\x0007000c00140019001e002000220021001f001d001a0018001700170016001500140015001600140012000f000c000800050000fffbfff6ffefffe8ffe1ffd9ffcfffc7ffbcffb2ffa9ff9fff95ff8dff87ff7fff7aff75ff72ff70ff6cff6aff67ff63	\xff56ff5bff61ff67ff6dff72ff79ff7fff85ff89ff8fff93ff98ff9dffa0ffa4ffa6ffa7ffa6ffa5ffa3ffa1ffa0ff9fff9fffa1ffa4ffa9ffaaffacffaeffb0ffb3ffb5ffb9ffbbffc0ffc7ffcdffd3ffd6ffdbffdcffddffddffdbffd9ffd6ffd4ffd0	\xfebdfec7feccfed4fed9fedefee3feebfef0fef6fefafefdfefdfefafef9fef3feebfee0fed4fec9fec0feb9feb1fea8fea2fe9cfe98fe92fe8dfe87fe81fe7ffe7cfe7cfe80fe86fe8cfe93fe99fe9efea4fea6feaafeaafeaafeabfeacfeaefeb1feb4
2720	4607	1411814834	\xff62ff60ff5eff5cff5bff5aff58ff58ff57ff56ff55ff57ff57ff58ff5aff5bff5bff5cff5eff5eff5eff61ff60ff61ff63ff65ff65ff66ff6bff71ff7cff89ff9bffaeffc7ffdefff5000c00220034004600550060006b00730079007e00820083	\xffceffcbffc8ffc5ffc0ffbcffb7ffb2ffacffa7ffa3ff9eff9bff97ff95ff97ff98ff9aff9fffa5ffafffb9ffc6ffd1ffdfffeefffd000d001d002f0040004f005c0064006b006d006d006900620058004e0045003b00300026001e001700150012	\xfeb6feb6feb9feb8feb6feb6feb2feb2feb1feb3feb6feb9febffec5fecdfed4fedcfee7fef1fefeff0cff1aff29ff38ff49ff5aff6cff7fff90ff9dffa8ffafffb2ffb0ffabffa1ff95ff8aff7cff70ff63ff56ff49ff3fff32ff29ff23ff1eff1a
2721	4607	1411814835	\x008500870089008d009000930097009a009e00a0009f009c00980093008f00890082007a0075006e006b00660062005e00580053004e00490044003f003b003500330030003300350039003c003f00430046004700460041003a0032002d00280021001c	\x0011001000100010000f000d000a0004fffefff9fff1ffe8ffdfffd6ffcdffc6ffc0ffb9ffb6ffb2ffb2ffb4ffbaffc3ffcdffd8ffe3fff1fffc0006000d00120018001d00230028002f0036003e0046004b005200550059005c005d005f00630068006e	\xff17ff11ff0cff09ff03fefbfef4feecfee4fedefed8fed1feccfec6febdfebafeb7feb6feb7febafec0fec5fecffed7fedefee5feecfef1fef6fefaff00ff05ff0dff14ff1cff23ff27ff2aff29ff25ff1eff17ff0eff08ff05ff06ff08ff0eff15ff1e
2722	4607	1411814836	\x00160011000e000c000a00040002fffefffbfffafff6fff3ffeeffedffeaffeaffe7ffe3ffe0ffddffdaffd5ffd2ffcfffceffceffcdffccffcbffccffc9ffc6ffc2ffbcffb6ffb1ffaeffaaffa9ffadffb4ffbdffcaffd7ffe5fff3fffd0005000b000e	\x0075007d0087008f0095009c009f009e009e009d009900960093008f008e008c0088008000750067005700410028000bffecffc6ff9eff73ff45ff17feecfec9feaefe9bfe90fe8dfe93fe9dfeaafeb8fec5fed1fedffeecfef6feffff07ff0fff17ff21	\xff28ff2bff2eff2dff2aff28ff23ff1cff13ff0eff08ff03fefefef5feecfedefecffebcfea5fe8dfe73fe58fe3cfe22fe08fdf1fdddfdd0fdcffdd9fdeefe0efe35fe62fe91febdfee4ff06ff1fff32ff40ff47ff4aff4aff4aff46ff44ff42ff41ff40
2723	4607	1411814837	\x000d000c00060000fff8fff2ffe9ffe4ffdfffddffdeffe2ffe9ffedfff6fffd0003000a000c000b00060000fff7ffecffe2ffd8ffd2ffd0ffd1ffd7ffe1ffeefffd00090018002700360044005000580061006a00720078007f0086008c00910098	\xff2aff35ff3fff4dff5aff68ff75ff7cff82ff82ff80ff77ff69ff56ff3fff28ff0ffefbfeebfee1fee1fee7fef9ff13ff35ff59ff82ffa9ffcdffec00050017002100260023001e001b00170013000f00110012001600180018001700150010000a	\xff42ff44ff42ff3eff35ff29ff1bff09fef4fedafec1feaafe97fe85fe79fe74fe79fe8afea2fec3fee7ff10ff3cff66ff8affa5ffb8ffc0ffbfffb8ffa7ff90ff76ff5eff45ff2fff1fff10ff06ff00fefbfef4feeefee8fee0fed9fecffec7fec1
2724	4607	1411814838	\x009d00a200a700a800a600a500a300a1009e0098008e00880082007a0070006400570049003d002d001e000e0001fff4ffe7ffdaffcfffc6ffbfffb8ffb1ffaeffadffafffb4ffbaffc0ffc9ffd3ffdbffe1ffe6ffe7ffe6ffe5ffe0ffdcffd6ffd1	\x0002fffbfff3ffedffe8ffe4ffe5ffe9fff0fffd000d001d00320046005b006b0078008200850088008800870081007b0074006b005f0050003d002800150002fff4ffe8ffdeffdcffddffe0ffe6ffecfff3fff90000000100010001fffffff8fff1	\xfebdfebefec3fec9fed2fedffeedfefcff0dff1aff26ff2dff2fff2bff22ff14ff02feedfed7fec4feb1fe9ffe91fe83fe76fe6bfe64fe5bfe5afe60fe6efe85fea3fec4fee8ff0fff31ff4eff63ff71ff79ff7dff7cff76ff6dff62ff59ff4fff46
2725	4607	1411814839	\xffcbffc7ffc5ffc3ffc2ffc2ffc3ffc4ffc5ffc7ffc9ffc9ffc5ffc1ffbdffb8ffb4ffafffaaffa5ffa3ffa3ffa5ffa7ffacffafffb6ffbdffc5ffcaffd0ffd4ffd5ffd7ffd7ffd7ffd7ffd7ffd6ffd7ffdaffdfffe2ffe8ffedfff4fffd0004000e00160023	\xffe6ffdaffceffc5ffbdffb6ffb3ffb0ffb0ffb5ffbbffc1ffc8ffd1ffdcffe8fff800040011001d0026002d002f0030002d002900270027002600260025002300210020001d0019001800180019001b001f00220026002a002d0033003a003e00430045004a	\xff3eff39ff3aff3cff40ff45ff4cff53ff58ff5dff5fff62ff66ff69ff6bff6aff6bff69ff65ff5eff55ff4aff43ff3eff39ff36ff36ff35ff36ff35ff31ff2eff2cff2dff2eff31ff36ff3cff46ff4fff58ff61ff68ff72ff7bff87ff8fff99ffa3ffacffb9
2726	4607	1411814840	\x002f003c004800570065007300800089008f00950099009800980093008f00890083007c0075006d00650060005c005700540050004f004c0045003e0036002f0026001d0013000b00060002fffffff8fff3ffedffe6ffdfffdaffd3ffccffc5ffc0	\x004e0057005f006c007c008c009e00ae00bd00c600cb00c800c100b800ae00a300960088007b006f0062005600470036002400160009fffdfff2ffe5ffd8ffc8ffb9ffa6ff92ff7bff67ff57ff4aff44ff44ff4aff55ff64ff73ff84ff96ffa8ffb6	\xffc5ffd3ffdeffe7ffebffeaffe3ffd2ffbdff9fff7fff60ff45ff2bff14ff04fef5fee8fedffed3fec7febbfeb1fea5fe98fe8dfe80fe74fe65fe55fe41fe2efe21fe16fe13fe15fe21fe33fe4efe6dfe8afea5febafecefedefee7fee9fee6fedc
2727	4607	1411814841	\xffb9ffb4ffadffa3ff97ff8aff7dff6eff61ff52ff47ff3bff33ff2eff2eff30ff35ff3fff4bff59ff69ff7cff8bff9bffacffbdffd0ffe3fff70008001a002c003a0046004c004f004e004b0045003d0036002d00270022001a0016001400130010000b	\xffbeffc2ffc2ffbcffafffa0ff8eff7dff6cff5fff53ff49ff43ff3eff3cff3aff3bff3dff43ff4dff58ff66ff73ff80ff8aff91ff98ff99ff9bff9aff99ff96ff97ff9bff9effa3ffaaffb2ffbcffc5ffceffd8ffe4ffeffff6fffd000100060009000b	\xfecffebefea9fe97fe86fe7afe74fe74fe79fe84fe92fea1feb2fec5fed7fee9fefcff0fff20ff2eff3bff42ff43ff43ff3dff35ff2fff29ff24ff21ff1eff1fff23ff26ff29ff2bff2eff2fff35ff38ff3bff40ff42ff44ff43ff40ff39ff33ff2cff23
2728	4607	1411814842	\x00080002fffffff7ffeeffe2ffd6ffcdffc2ffb9ffafffaaffa7ffa5ffa7ffa8ffaaffadffb1ffb3ffb3ffb2ffaeffabffa9ffa4ffa1ff9fff9aff98ff97ff95ff93ff91ff8fff8dff8eff8fff93ff98ff9cffa0ffa2ffa5ffa4ffa1ff9aff93ff8aff84	\x000c000e0012001200150017001700160010000b0002fffafff0ffe4ffd8ffcdffc1ffb3ffa8ff9dff92ff89ff81ff79ff72ff6cff65ff5eff56ff4eff47ff41ff3bff36ff35ff35ff36ff37ff39ff3bff41ff4aff55ff5eff68ff75ff81ff8aff91ff94	\xff1aff0fff03fefafeedfee2fed4fec4feb6fea9fe9efe91fe8bfe82fe7ffe7bfe78fe76fe77fe7bfe7efe81fe85fe88fe8afe8cfe8ffe91fe90fe90fe8ffe91fe94fe99fe9efea3fea9feb0feb8febefec3fec5fec5fec2febcfeb5feaefea9fea5fea4
2729	4607	1411814843	\xff7dff76ff74ff75ff77ff7aff7eff82ff87ff8aff8bff89ff84ff7cff71ff60ff49ff2eff11fef2fed0feb1fe94fe7afe65fe56fe4cfe45fe45fe47fe4cfe56fe63fe70fe81fe92fea6febbfed1fee7feffff1aff35ff51ff6cff86ff9effb5ffc9	\xff96ff96ff97ff98ff9cffa2ffa8ffb1ffb9ffc3ffc9ffd1ffd7ffdfffe9fff0fff5fff8fffefffbfff4ffe8ffd5ffc2ffabff95ff7cff67ff58ff4aff42ff3cff3aff3aff3cff3fff41ff45ff45ff45ff44ff42ff41ff3dff37ff33ff2dff29ff27	\xfea5feabfeb5fec3fecffed8fee1fee6fee7fee8fee8fee6fee2fedffed7fecefec0feaefe94fe7afe5efe43fe2cfe1afe11fe10fe19fe23fe35fe4afe60fe7afe90fea5feb8fecbfedafee8fef3fefafefeff01ff01fefdfefcfefafef8fef6fef5
2730	4607	1411814844	\xffdaffe7fff2fff9ffff0001000400070009000c001000140019001f0026002b002f00310030002f002a0023001a001000080000fff6fff0ffe9ffe3ffdfffdbffd7ffd6ffd6ffd4ffd5ffd5ffd7ffdbffe1ffe3ffe5ffeaffedfff1fff4fff7fff9fffc	\xff26ff26ff2aff2fff36ff40ff4bff57ff65ff72ff7fff8dff9bffaaffb8ffc8ffd8ffe9fff800040012001b002200260024002000190014000a0002fffbfff0ffe8ffdfffd8ffd0ffcbffccffd1ffdbffee0004002200440069008c00ac00c900dc00ea	\xfef8fefaff00ff05ff0aff11ff19ff24ff2bff35ff3dff44ff4dff53ff58ff5aff5aff5aff56ff4eff45ff39ff2dff21ff17ff0dff07ff01fefdfefafef7fef6fef5fef6fefdff08ff1bff33ff51ff72ff96ffbbffdcfff6000300070000fff1ffdaffbb
2731	4607	1411814845	\x00000004000b0013001b0023002a0032003c00420049004d004f0052005500570059005a005b005b005c005d005c005b005900560053004e00490042003900300026001b000f0006fffcfff1ffe9ffdfffd8ffd3ffceffcbffc9ffc8ffc4ffc1ffbc	\x00ef00ee00e800de00d100c400b700ab00a2009b0093008f008b0089008800890089008c008f0094009800990099009800940088007900670051003900200006ffedffd2ffb9ffa0ff89ff77ff66ff58ff4bff40ff35ff28ff1aff08fef4fee0fec9	\xff9cff7eff65ff4fff40ff35ff2dff2bff27ff26ff27ff27ff2aff30ff35ff3bff41ff47ff49ff49ff45ff3cff2eff1aff05feedfed5febefea7fe94fe85fe7afe72fe6efe6bfe6dfe73fe78fe7dfe7ffe7dfe78fe70fe63fe52fe41fe30fe1ffe12
2732	4607	1411814846	\xffb6ffb0ffacffa6ffa1ff9eff9fffa2ffa9ffb0ffb7ffbdffc4ffc8ffcbffcfffcfffd0ffd3ffdaffe0ffe9fff2fffa0001000500080005000400010000fffdfffbfff9fffafffdfffdfffefffdfffbfff9fff9fff6fff6fff7fff5fff4fff5fff7fff9	\xfeb0fe96fe7dfe63fe4dfe39fe24fe14fe09fe03fe01fe03fe05fe03fdfffdfafdf1fde7fdddfdd6fdd0fdd0fdd6fddffdecfdfafe0afe1afe2dfe42fe5bfe79fe9dfec6fef3ff20ff4eff7dffa9ffcffff0000c0023003a004c00580064006d0074007b	\xfe07fdfdfdf9fdf8fdfbfe01fe0dfe19fe28fe35fe3efe43fe43fe40fe3afe35fe30fe32fe3afe45fe52fe64fe76fe87fe99feaafebafecbfee0fef8ff13ff31ff4cff63ff76ff85ff8bff8aff85ff7dff72ff67ff5aff4eff45ff3eff37ff2eff27ff1e
2733	4607	1411814847	\xfffbfff9fff8fff9fff9fff6fff4fff1ffedffebffe8ffe4ffe2ffe1ffdeffdbffd8ffd5ffd3ffd3ffd0ffcbffc8ffc4ffc1ffbfffbbffb6ffb2ffadffa9ffa4ff9eff9bff97ff95ff91ff8eff8bff8bff8cff8bff8bff89ff89ff8cff8dff8fff91ff92	\x0080008400840083007f007b0076006d00670060005a00540051004e004d004d004c0049004800470043003f0038003000290021001a00110003fff9fff0ffe7ffddffd5ffceffc8ffcaffc8ffc7ffc5ffc4ffc1ffbeffb8ffb0ffa8ff9eff96ff8eff89	\xff17ff0fff06fefcfef3feeafee2fedffeddfedefee1fee3fee7feecfeeefef0fef0fef0feeefeecfee9fee5fee4fee3fee0feddfed9fed6fed2fecefecafec6fec4fec2fec0febdfebefebdfebdfebbfeb8feb5feb1feaffeabfea8fea6fea9feaefeb6
2734	4607	1411814848	\xff95ff96ff9bff9effa1ffa2ffa2ffa2ffa2ffa3ffa2ffa1ff9eff9cff9aff9bff9dffa0ffa3ffa7ffadffb0ffb6ffbbffc2ffc6ffcbffcfffd5ffddffe3ffe6ffe7ffe9ffeaffe8ffe4ffe2ffddffd9ffd3ffceffcbffcaffc8ffc7ffc7ffc8ffcb	\xff84ff82ff81ff82ff85ff85ff87ff83ff80ff7dff76ff6fff68ff62ff5bff55ff50ff4bff49ff48ff45ff42ff41ff41ff42ff41ff40ff3dff3bff39ff37ff35ff31ff31ff32ff34ff36ff3aff41ff48ff50ff58ff5eff67ff6fff75ff79ff7dff7e	\xfec0fecbfed5fedefee4fee6fee6fee3fedcfed5fecefecbfec9fec9fec6fec4fec5fec5fec5fec4fec3fec1fec0fec0fec0febefebefebffebdfebffec3fec7fecdfed4fedbfee2feedfef5fefcff04ff0aff0fff11ff11ff10ff0fff0eff0cff09
2735	4607	1411814849	\xffceffd1ffd4ffd6ffd7ffdaffdcffdeffe0ffe1ffe2ffe4ffe6ffe8ffe9ffeaffedffecffecffedffecffecffebffe9ffe5ffe3ffdfffddffd8ffd5ffd0ffcaffc4ffbfffbaffb2ffadffa6ffa3ffa1ff9dff9eff9effa1ffa3ffa7ffaaffadffb2ffb6	\xff7fff7fff7dff7cff7dff7eff80ff86ff8bff93ff9cffa6ffadffb7ffc0ffc7ffd1ffd8ffddffe1ffe8ffecfff0fff5fff7fffb000000070009000e00130016001a001e0021001f0020001d001b0017001100090000fff9fff2ffecffe5ffdfffdaffd6	\xff09ff0dff13ff18ff1dff25ff2cff33ff3aff40ff42ff47ff4cff4dff50ff51ff4fff4dff4bff45ff3fff3aff35ff30ff2dff2aff28ff27ff25ff20ff1dff18ff10ff07fefefef3fee6fed9feccfec1feb6feb0fea6fea1fe9dfe99fe98fe97fe94fe8f
2736	4607	1411814850	\xffbbffbdffbeffc1ffc5ffc7ffcaffcaffccffd1ffd4ffd8ffdaffdbffddffe2ffe3ffe3ffe2ffdfffdeffddffdbffd8ffd6ffd3ffd1ffd2ffd1ffd2ffd3ffd5ffd7ffdaffdcffdbffdeffe1ffe3ffe5ffe8ffebffecfff0fff2fff5fff6fff7fff8fff8	\xffd2ffcdffc7ffc1ffbdffb9ffb6ffafffadffaaffa9ffa7ffa3ffa0ff9bff9aff96ff93ff8eff89ff88ff83ff82ff7eff7dff7eff80ff82ff84ff86ff88ff8bff8dff8eff8eff8eff8eff8fff8eff8dff8dff8cff8bff8aff88ff84ff81ff7eff7bff75	\xfe8dfe8bfe88fe87fe84fe82fe82fe82fe83fe85fe86fe88fe89fe8afe8bfe8afe8bfe8afe8dfe8efe90fe92fe95fe98fe9cfea1fea3fea5fea6fea9fea8fea7fea5fea0fe9cfe9afe9afe97fe94fe93fe91fe90fe8efe8cfe89fe87fe87fe87fe88fe8b
2737	4607	1411814851	\xfffafffcfffdffff0000000000000001000100000000fffcfffafff6fff3ffeeffe9ffe6ffe2ffdeffd8ffd4ffd0ffceffcbffc8ffc6ffc5ffc5ffc6ffc6ffc5ffc5ffc5ffc6ffc5ffc5ffc4ffc1ffc2ffc1ffc1ffbfffc1ffc2ffc2ffc5ffc4ffc4	\xff72ff6fff6dff6aff6aff69ff69ff6cff6dff6eff73ff76ff78ff7aff7cff7cff7cff7cff7aff7aff79ff76ff74ff73ff74ff75ff78ff7bff81ff86ff8cff93ff98ff9cff9fffa1ffa2ffa4ffa4ffa4ffa4ffa4ffa4ffa2ffa3ffa3ffa5ffa6ffa7	\xfe8dfe8ffe92fe96fe9afe9efea1fea3fea6feaafeabfeabfeadfeadfeacfeacfeacfeaafeadfeb0feb4feb9fec2fec9fed2fedcfee3fee8feedfef2fef4fef6fef6fef4fef4fef5fef5fef3fef3feeffeedfeecfeecfeebfee8fee8fee3fee4fee5
2738	4607	1411814852	\xffc3ffc5ffc2ffbfffbfffbdffbdffbdffbcffb9ffb9ffb8ffb5ffb3ffb4ffb3ffb2ffb4ffb4ffb5ffb6ffb6ffb7ffb6ffb7ffb5ffb6ffb7ffb7ffb7ffb7ffb7ffb8ffb8ffb9ffb9ffb9ffbaffbcffbdffbeffbfffbfffc1ffc3ffc4ffc3ffc7ffcaffca	\xffaaffabffacffacffacffadffadffadffaeffaeffafffb1ffb3ffb4ffb5ffb5ffb5ffb6ffb7ffb7ffb6ffb6ffb5ffb8ffb8ffb7ffb7ffb8ffb8ffb8ffb7ffb5ffb5ffb5ffb3ffb1ffaeffaeffaeffadffacffabffaaffa6ffa5ffa0ff9aff94ff8eff88	\xfee5fee5fee5fee4fee2fee4fee4fee4fee4fee3fee1fee1fee1fee1fee0feddfedcfed9fed7fed6fed6fed4fed3fed4fed3fed2fed3fed3fed1fed0fecefecafec8fec7fec5fec3fec0febffebdfebdfebbfeb9feb6feb2feaffeacfeaafeabfeaefeaf
2739	4607	1411814853	\xffccffcdffceffcdffcdffc9ffc6ffc4ffc2ffbdffb9ffb6ffb3ffb2ffafffadffadffadffafffb0ffb1ffb3ffb6ffb7ffb6ffb8ffb7ffb7ffb9ffb9ffb9ffbaffbbffbcffbcffbdffbdffbdffbdffbeffbdffbbffbbffbbffb9ffb9ffb8ffb7ffb7	\xff80ff7dff79ff77ff77ff78ff7cff81ff8aff95ffa0ffacffbaffc6ffd2ffddffe5ffe9ffebffebffe9ffe8ffe2ffdcffd9ffd6ffd3ffcfffccffcaffc9ffc9ffc5ffc3ffc3ffc2ffc3ffc1ffc0ffbfffc1ffbfffc0ffc1ffc1ffc3ffc5ffc4ffc4	\xfeb4febcfec5fecefedafee3feedfef9ff04ff0dff13ff16ff17ff14ff0eff08ff01fef6feecfee2fedbfed4fed0fecafec8fec5fec4fec5fec4fec6fec7fec8fec9fecbfecafecafecafecafecafecbfecafecbfecefecffed1fed2fed2fed2fed2
