systime	sender_id	rssi
000242.319	4	-58
000242.328	2	-52
000242.337	1	-55
000242.342	4	-55
000242.351	2	-52
000242.356	1	-55
000242.372	2	-54
000242.377	1	-55
000242.384	4	-57
000242.398	1	-54
000242.415	2	-51
000242.419	1	-50
000242.426	4	-53
000242.440	1	-53
000242.456	2	-52
000242.461	1	-53
000242.468	4	-53
000242.478	2	-52
000242.482	1	-52
000242.500	2	-53
000242.504	1	-57
000242.510	4	-60
000242.525	1	-57
000242.542	2	-51
000242.547	1	-57
000242.551	4	-55
000242.564	2	-51
000242.568	1	-58
000242.573	4	-58
000242.589	1	-54
000242.605	2	-53
000242.610	1	-56
000242.615	4	-59
000242.631	1	-53
000242.648	2	-49
000242.652	1	-54
000242.657	4	-54
000242.670	2	-54
000242.675	1	-53
000242.679	4	-61
000242.692	2	-53
000242.696	1	-54
000242.701	4	-60
000242.717	1	-53
000242.733	2	-54
000242.738	1	-54
000242.743	4	-58
000242.759	1	-52
000242.775	2	-53
000242.780	1	-54
000242.785	4	-60
000242.801	1	-53
000242.807	4	-63
000242.817	2	-51
000242.824	1	-54
000242.829	4	-60
000242.843	1	-56
000242.853	4	-59
000242.861	2	-53
000242.866	1	-51
000242.887	1	-55
000242.892	4	-59
000242.903	2	-54
000242.908	1	-54
000242.913	4	-52
000242.926	2	-53
000242.930	1	-51
000242.935	4	-54
000242.947	2	-53
000242.952	1	-50
000242.957	4	-57
000242.973	1	-54
000242.989	2	-54
000242.994	1	-61
000242.999	4	-56
000243.015	1	-53
000243.031	2	-54
000243.036	1	-53
000243.041	4	-59
000243.057	1	-54
000243.063	4	-60
000243.073	2	-53
000243.080	1	-54
000243.085	4	-68
000243.099	1	-55
000243.109	4	-57
000243.117	2	-55
000243.122	1	-56
000243.143	1	-50
000243.148	4	-58
000243.160	2	-54
000243.164	1	-51
000243.169	4	-60
000243.182	2	-55
000243.187	1	-54
000243.191	4	-68
000243.203	2	-55
000243.208	1	-56
000243.213	4	-63
000243.229	1	-56
000243.245	2	-55
000243.250	1	-50
000243.255	4	-57
000243.271	1	-51
000243.287	2	-54
000243.292	1	-57
000243.297	4	-58
000243.313	1	-56
000243.318	4	-55
000243.329	2	-53
000243.336	1	-53
000243.341	4	-54
000243.355	1	-54
000243.365	4	-57
000243.374	2	-54
000243.379	1	-53
000243.395	2	-52
000243.400	1	-56
000243.405	4	-55
000243.421	1	-56
000243.438	2	-54
000243.443	1	-55
000243.448	4	-57
000243.459	2	-52
000243.464	1	-52
000243.469	4	-56
000243.485	1	-51
000243.493	4	-58
000243.502	2	-56
000243.507	1	-54
000243.523	2	-55
000243.528	1	-60
000243.533	4	-57
000243.549	1	-55
000243.566	2	-56
000243.571	1	-55
000243.576	4	-56
000243.587	2	-55
000243.592	1	-55
000243.613	1	-53
000243.621	4	-56
000243.630	2	-53
000243.635	1	-53
000243.639	4	-56
000243.651	2	-53
000243.656	1	-57
000243.661	4	-56
000243.677	1	-55
000243.694	2	-52
000243.699	1	-55
000243.704	4	-59
000243.720	1	-54
000243.736	2	-56
000243.741	1	-54
000243.749	4	-68
000243.758	2	-56
000243.763	1	-53
000243.768	4	-67
000243.779	2	-54
000243.784	1	-53
000243.789	4	-63
000243.805	1	-58
000243.822	2	-55
000243.827	1	-54
000243.832	4	-59
000243.848	1	-57
000243.864	2	-52
000243.869	1	-55
000243.874	4	-57
000243.890	1	-56
000243.895	4	-55
000243.906	2	-53
000243.911	1	-54
000243.916	4	-55
000243.932	1	-55
000243.937	4	-56
000243.950	2	-57
000243.956	1	-54
000243.960	4	-55
000243.990	2	-54
000243.997	1	-56
000244.002	4	-55
000244.011	2	-53
000244.018	1	-53
000244.023	4	-56
000244.032	2	-54
000244.039	1	-54
000244.044	4	-57
000244.053	2	-55
000244.060	1	-57
000244.065	4	-58
000244.074	2	-56
000244.081	1	-57
000244.095	2	-53
000244.104	1	-55
000244.109	4	-60
000244.118	2	-58
000244.139	2	-53
000244.144	1	-57
000244.152	4	-60
000244.165	1	-56
000244.173	4	-72
000244.182	2	-53
000244.186	1	-56
000244.206	2	-54
000244.211	1	-58
000244.216	4	-57
000244.227	2	-55
000244.232	1	-53
000244.249	2	-56
000244.253	1	-53
000244.258	4	-59
000244.271	2	-55
000244.275	1	-57
000244.280	4	-62
000244.292	2	-57
000244.296	1	-58
000244.313	2	-54
000244.318	1	-53
000244.322	4	-62
000244.339	1	-55
000244.344	4	-60
000244.355	2	-52
000244.360	1	-55
000244.365	4	-61
000244.381	1	-55
000244.397	2	-52
000244.402	1	-57
000244.407	4	-61
000244.423	1	-57
000244.439	2	-56
000244.444	1	-58
000244.449	4	-58
000244.471	4	-57
000244.481	2	-53
000244.488	1	-55
000244.493	4	-59
000244.507	1	-60
000244.517	4	-63
000244.526	2	-56
000244.531	1	-59
000244.552	1	-56
000244.557	4	-55
000244.568	2	-53
000244.573	1	-56
000244.591	2	-53
000244.595	1	-56
000244.600	4	-54
000244.612	2	-50
000244.617	1	-56
000244.622	4	-55
000244.638	1	-56
000244.654	2	-48
000244.659	1	-55
000244.664	4	-58
000244.680	1	-56
000244.696	2	-49
000244.701	1	-56
000244.706	4	-69
000244.719	2	-53
000244.723	1	-58
000244.728	4	-61
000244.740	2	-53
000244.745	1	-57
000244.750	4	-58
000244.766	1	-58
000244.782	2	-53
000244.787	1	-54
000244.792	4	-57
000244.808	1	-61
000244.824	2	-58
000244.829	1	-56
000244.834	4	-55
000244.850	1	-52
000244.866	2	-56
000244.873	1	-56
000244.877	4	-59
000244.892	1	-63
000244.901	4	-59
000244.910	2	-52
000244.915	1	-53
000244.931	2	-49
000244.941	4	-58
000244.952	2	-53
000244.957	1	-58
000244.975	2	-50
000244.979	1	-58
000244.984	4	-58
000245.001	1	-56
000245.005	4	-58
000245.016	2	-51
000245.021	1	-57
000245.029	4	-58
000245.038	2	-54
000245.043	1	-57
000245.064	1	-56
000245.069	4	-55
000245.080	2	-53
000245.085	1	-57
000245.090	4	-59
000245.103	2	-51
000245.107	1	-58
000245.112	4	-69
000245.129	1	-58
000245.133	4	-60
000245.144	2	-50
000245.149	1	-58
000245.157	4	-56
000245.166	2	-53
000245.171	1	-56
000245.176	4	-57
000245.192	1	-55
000245.198	4	-70
000245.208	2	-57
000245.231	2	-62
000245.235	1	-58
000245.240	4	-54
000245.252	2	-60
000245.257	1	-58
000245.261	4	-56
000245.278	1	-58
000245.285	4	-68
000245.294	2	-50
000245.299	1	-55
000245.303	4	-57
000245.316	2	-55
000245.320	1	-57
000245.325	4	-55
000245.338	2	-53
000245.343	1	-59
000245.347	4	-55
000245.359	2	-54
000245.380	2	-55
000245.385	1	-56
000245.390	4	-61
000245.406	1	-58
000245.422	2	-53
000245.427	1	-55
000245.432	4	-53
000245.448	1	-60
000245.464	2	-54
000245.469	1	-61
000245.474	4	-59
000245.490	1	-59
000245.506	2	-58
000245.513	1	-57
000245.518	4	-61
000245.532	1	-55
000245.542	4	-69
000245.551	2	-60
000245.556	1	-58
000245.560	4	-59
000245.572	2	-53
000245.577	1	-59
000245.582	4	-54
000245.598	1	-55
000245.615	2	-52
000245.620	1	-58
000245.625	4	-60
000245.636	2	-48
000245.641	1	-55
000245.646	4	-61
000245.662	1	-59
000245.670	4	-58
000245.679	2	-51
000245.684	1	-58
000245.700	2	-59
000245.705	1	-56
000245.710	4	-58
000245.726	1	-57
000245.732	4	-57
000245.743	2	-53
000245.748	1	-57
000245.764	2	-50
000245.770	1	-56
000245.774	4	-60
000245.798	4	-55
000245.807	2	-49
000245.811	1	-59
000245.828	2	-51
000245.833	1	-58
000245.838	4	-62
000245.854	1	-55
000245.871	2	-54
000245.876	1	-57
000245.880	4	-55
000245.892	2	-57
000245.897	1	-60
000245.902	4	-54
000245.918	1	-59
000245.934	2	-52
000245.939	1	-58
000245.944	4	-61
000245.960	1	-61
000245.976	2	-52
000245.981	1	-61
000245.986	4	-60
000246.002	1	-57
000246.018	2	-52
000246.025	1	-59
000246.030	4	-57
000246.044	1	-58
000246.054	4	-55
000246.063	2	-54
000246.068	1	-57
000246.072	4	-52
000246.084	2	-51
000246.089	1	-59
000246.094	4	-59
000246.110	1	-58
000246.127	2	-53
000246.132	1	-56
000246.137	4	-54
000246.148	2	-51
000246.153	1	-57
000246.158	4	-70
000246.174	1	-61
000246.190	2	-52
000246.195	1	-59
000246.200	4	-55
000246.216	1	-59
000246.232	2	-54
000246.237	1	-57
000246.242	4	-62
000246.258	1	-58
000246.274	2	-52
000246.281	1	-58
000246.286	4	-54
000246.300	1	-62
000246.316	2	-56
000246.321	1	-58
000246.328	4	-60
000246.337	2	-52
000246.342	1	-58
000246.359	2	-53
000246.363	1	-56
000246.370	4	-52
000246.383	2	-50
000246.388	1	-61
000246.393	4	-56
000246.402	2	-52
000246.409	1	-60
000246.414	4	-58
000246.423	2	-50
000246.430	1	-55
000246.451	1	-58
000246.456	4	-60
000246.465	2	-56
000246.472	1	-60
000246.493	1	-59
000246.498	4	-51
000246.507	2	-54
000246.514	1	-60
000246.537	1	-56
000246.542	4	-61
000246.551	2	-52
000246.556	1	-54
000246.573	2	-52
000246.577	1	-59
000246.584	4	-59
000246.594	2	-50
000246.599	1	-60
000246.620	1	-64
000246.626	4	-52
000246.639	2	-51
000246.644	1	-60
000246.649	4	-54
000246.658	2	-51
000246.665	1	-56
000246.671	4	-57
000246.680	2	-53
000246.686	1	-57
000246.707	1	-63
000246.713	4	-64
000246.722	2	-52
000246.728	1	-60
000246.734	4	-54
000246.749	1	-57
000246.756	4	-57
000246.768	2	-51
000246.772	1	-55
000246.777	4	-60
000246.793	1	-55
000246.798	4	-56
000246.809	2	-52
000246.814	1	-59
000246.822	4	-55
000246.831	2	-50
000246.836	1	-57
000246.840	4	-61
000246.852	2	-50
000246.862	4	-71
000246.873	2	-51
000246.878	1	-56
000246.884	4	-58
000246.896	2	-51
000246.900	1	-59
000246.921	1	-57
000246.926	4	-62
000246.937	2	-53
000246.942	1	-57
000246.958	2	-53
000246.963	1	-59
000246.968	4	-53
000246.984	1	-58
000246.989	4	-52
000247.001	2	-51
000247.005	1	-59
000247.010	4	-56
000247.024	2	-50
000247.028	1	-62
000247.033	4	-55
000247.049	1	-59
000247.054	4	-57
000247.064	2	-52
000247.070	1	-60
000247.091	1	-59
000247.096	4	-59
000247.106	2	-51
000247.112	1	-56
000247.117	4	-55
000247.133	1	-58
000247.138	4	-59
000247.152	2	-52
000247.156	1	-55
000247.161	4	-51
000247.170	2	-50
000247.178	1	-58
000247.182	4	-59
000247.191	2	-51
000247.198	1	-61
000247.212	2	-50
000247.219	1	-57
000247.224	4	-52
000247.233	2	-51
000247.240	1	-56
000247.245	4	-54
000247.255	2	-50
000247.261	1	-58
000247.266	4	-59
000247.282	1	-57
000247.287	4	-57
000247.296	2	-49
000247.306	1	-61
000247.310	4	-51
000247.319	2	-50
000247.324	1	-56
000247.340	2	-51
000247.345	1	-71
000247.352	4	-54
000247.361	2	-48
000247.366	1	-56
000247.383	2	-50
000247.387	1	-72
000247.394	4	-53
000247.404	2	-50
000247.409	1	-61
000247.415	4	-55
000247.430	1	-70
000247.437	4	-53
000247.446	2	-50
000247.451	1	-60
000247.458	4	-54
000247.467	2	-50
000247.472	1	-56
000247.479	4	-55
000247.488	2	-49
000247.493	1	-58
000247.500	4	-55
000247.510	2	-48
000247.515	1	-59
000247.522	4	-60
000247.531	2	-51
000247.536	1	-70
000247.543	4	-54
000247.552	2	-50
000247.557	1	-62
000247.565	4	-55
000247.574	2	-49
000247.579	1	-79
000247.586	4	-56
000247.595	2	-50
000247.600	1	-57
000247.607	4	-55
000247.621	1	-70
000247.628	4	-50
000247.638	2	-50
000247.643	1	-60
000247.649	4	-54
000247.660	2	-48
000247.664	1	-71
000247.671	4	-55
000247.681	2	-50
000247.686	1	-60
000247.693	4	-54
000247.707	1	-68
000247.713	4	-57
000247.724	2	-50
000247.728	1	-63
000247.735	4	-52
000247.745	2	-49
000247.750	1	-60
000247.756	4	-60
000247.771	1	-60
000247.777	4	-55
000247.787	2	-50
000247.792	1	-58
000247.799	4	-58
000247.813	1	-61
000247.821	4	-54
000247.830	2	-48
000247.835	1	-60
000247.841	4	-61
000247.851	2	-49
000247.856	1	-72
000247.862	4	-54
000247.877	1	-57
000247.884	4	-59
000247.894	2	-47
000247.899	1	-61
000247.905	4	-59
000247.915	2	-47
000247.920	1	-62
000247.926	4	-51
000247.941	1	-73
000247.949	4	-64
000247.958	2	-48
000247.963	1	-60
000247.969	4	-57
000247.979	2	-47
000247.984	1	-60
000247.991	4	-59
000248.005	1	-58
000248.022	2	-49
000248.027	1	-70
000248.033	4	-56
000248.043	2	-48
000248.048	1	-58
000248.055	4	-59
000248.069	1	-59
000248.085	2	-48
000248.090	1	-59
000248.097	4	-54
000248.106	2	-46
000248.111	1	-58
000248.127	2	-49
000248.132	1	-59
000248.139	4	-56
000248.150	2	-46
000248.155	1	-57
000248.171	2	-47
000248.176	1	-59
000248.181	4	-53
000248.197	1	-62
000248.205	4	-55
000248.214	2	-48
000248.218	1	-57
000248.235	2	-49
000248.245	4	-54
000248.256	2	-48
000248.261	1	-59
000248.279	2	-47
000248.283	1	-58
000248.288	4	-54
000248.300	2	-48
000248.304	1	-56
000248.309	4	-54
000248.321	2	-47
000248.333	4	-54
000248.342	2	-48
000248.347	1	-58
000248.363	2	-48
000248.368	1	-57
000248.373	4	-54
000248.385	2	-48
000248.389	1	-59
000248.394	4	-54
000248.407	2	-47
000248.411	1	-59
000248.416	4	-54
000248.428	2	-48
000248.432	1	-58
000248.437	4	-54
000248.449	2	-47
000248.454	1	-59
000248.461	4	-55
000248.475	1	-60
000248.491	2	-47
000248.496	1	-61
000248.501	4	-56
000248.517	1	-63
000248.535	2	-47
000248.539	1	-60
000248.544	4	-57
000248.557	2	-48
000248.561	1	-69
000248.566	4	-55
000248.582	1	-67
000248.598	2	-48
000248.603	1	-69
000248.608	4	-56
000248.624	1	-70
000248.641	2	-46
000248.645	1	-69
000248.650	4	-55
000248.666	1	-71
000248.683	2	-48
000248.689	1	-57
000248.693	4	-63
000248.708	1	-63
000248.717	4	-57
000248.726	2	-46
000248.731	1	-58
000248.752	1	-68
000248.757	4	-72
000248.768	2	-48
000248.773	1	-71
000248.791	2	-46
000248.795	1	-76
000248.800	4	-56
000248.813	2	-44
000248.817	1	-69
000248.822	4	-56
000248.838	1	-69
000248.854	2	-44
000248.859	1	-67
000248.864	4	-55
000248.880	1	-69
000248.896	2	-48
000248.901	1	-62
000248.906	4	-60
000248.922	1	-61
000248.927	4	-58
000248.938	2	-45
000248.945	1	-63
000248.949	4	-70
000248.964	1	-72
000248.980	2	-46
000248.985	1	-71
000248.991	4	-56
000249.006	1	-76
000249.022	2	-46
000249.029	1	-72
000249.033	4	-59
000249.064	2	-45
000249.073	1	-70
000249.077	4	-54
000249.086	2	-45
000249.091	1	-62
000249.101	4	-59
000249.110	2	-45
000249.115	1	-62
000249.136	1	-63
000249.141	4	-56
000249.152	2	-48
000249.157	1	-62
000249.161	4	-62
000249.175	2	-47
000249.179	1	-63
000249.184	4	-60
000249.201	1	-62
000249.205	4	-51
000249.216	2	-46
000249.221	1	-72
000249.229	4	-52
000249.238	2	-45
000249.243	1	-74
000249.264	1	-68
000249.269	4	-58
000249.280	2	-45
000249.285	1	-78
000249.290	4	-64
000249.303	2	-46
000249.307	1	-72
000249.312	4	-61
000249.324	2	-46
000249.329	1	-69
000249.334	4	-53
000249.346	2	-47
000249.350	1	-69
000249.357	4	-54
000249.367	2	-48
000249.372	1	-71
000249.377	4	-52
000249.393	1	-72
000249.398	4	-52
000249.410	2	-46
000249.414	1	-72
000249.419	4	-56
000249.431	2	-45
000249.436	1	-75
000249.440	4	-53
000249.452	2	-45
000249.457	1	-72
000249.462	4	-56
000249.478	1	-62
000249.485	4	-56
000249.495	2	-44
000249.499	1	-61
000249.520	1	-63
000249.526	4	-53
000249.536	2	-45
000249.541	1	-69
000249.559	2	-45
000249.564	1	-63
000249.568	4	-55
000249.580	2	-45
000249.585	1	-62
000249.590	4	-58
000249.606	1	-76
000249.623	2	-47
000249.627	1	-73
000249.632	4	-61
000249.648	1	-71
000249.664	2	-47
000249.669	1	-73
000249.674	4	-55
000249.690	1	-75
000249.706	2	-47
000249.713	1	-70
000249.718	4	-61
000249.732	1	-71
000249.748	2	-45
000249.753	1	-62
000249.760	4	-57
000249.774	1	-68
000249.790	2	-45
000249.795	1	-75
000249.802	4	-63
000249.816	1	-75
000249.832	2	-45
000249.837	1	-74
000249.844	4	-61
000249.853	2	-45
000249.858	1	-83
000249.874	2	-45
000249.879	1	-79
000249.886	4	-56
000249.895	2	-45
000249.900	1	-70
000249.918	2	-44
000249.922	1	-72
000249.928	4	-60
000249.943	1	-61
000249.959	2	-44
000249.964	1	-70
000249.972	4	-70
000249.981	2	-45
000249.986	1	-72
000250.002	2	-43
000250.012	4	-62
000250.024	2	-44
000250.028	1	-68
000250.046	2	-45
000250.050	1	-67
000250.055	4	-58
000250.071	1	-63
000250.076	4	-56
000250.087	2	-45
000250.092	1	-73
000250.109	2	-47
000250.113	1	-63
000250.118	4	-58
000250.130	2	-45
000250.134	1	-74
000250.139	4	-68
000250.151	2	-42
000250.156	1	-76
000250.161	4	-63
000250.177	1	-67
000250.182	4	-73
000250.193	2	-43
000250.199	1	-63
000250.204	4	-59
000250.219	1	-60
000250.235	2	-45
000250.241	1	-78
000250.246	4	-56
000250.277	2	-45
000250.282	1	-69
000250.288	4	-59
000250.303	1	-71
000250.319	2	-47
000250.324	1	-68
000250.331	4	-61
000250.345	1	-71
000250.361	2	-44
000250.366	1	-69
000250.372	4	-55
000250.387	1	-73
000250.404	2	-46
000250.409	1	-79
000250.414	4	-58
000250.425	2	-46
000250.430	1	-68
000250.451	1	-63
000250.459	4	-56
000250.468	2	-44
000250.472	1	-75
000250.489	2	-46
000250.494	1	-77
000250.499	4	-52
000250.515	1	-77
000250.532	2	-45
000250.537	1	-70
000250.542	4	-59
000250.553	2	-44
000250.558	1	-72
000250.563	4	-64
000250.579	1	-69
000250.587	4	-54
000250.596	2	-46
000250.601	1	-69
000250.617	2	-44
000250.622	1	-80
000250.627	4	-52
000250.643	1	-71
000250.649	4	-53
000250.660	2	-44
000250.665	1	-75
000250.686	1	-68
000250.691	4	-63
000250.702	2	-46
000250.707	1	-73
000250.715	4	-57
000250.724	2	-45
000250.729	1	-69
000250.734	4	-55
000250.745	2	-45
000250.750	1	-62
000250.755	4	-51
000250.771	1	-63
000250.788	2	-45
000250.793	1	-69
000250.798	4	-54
000250.814	1	-72
000250.830	2	-45
000250.835	1	-68
000250.843	4	-71
000250.852	2	-46
000250.857	1	-80
000250.861	4	-70
000250.873	2	-46
000250.878	1	-77
000250.883	4	-61
000250.899	1	-72
000250.916	2	-45
000250.921	1	-61
000250.926	4	-58
000250.937	2	-44
000250.942	1	-68
000250.963	1	-68
000250.968	4	-58
000250.979	2	-46
000250.984	1	-68
000250.989	4	-72
000251.005	1	-67
000251.021	2	-45
000251.026	1	-69
000251.031	4	-64
000251.047	1	-69
000251.052	4	-53
000251.063	2	-45
000251.070	1	-68
000251.075	4	-57
000251.089	1	-77
000251.099	4	-55
000251.108	2	-44
000251.113	1	-61
000251.117	4	-61
000251.129	2	-45
000251.134	1	-59
000251.139	4	-55
000251.155	1	-70
000251.160	4	-69
000251.172	2	-45
000251.177	1	-74
000251.183	4	-54
000251.198	1	-79
000251.204	4	-59
000251.214	2	-45
000251.219	1	-63
000251.240	1	-83
000251.246	4	-55
000251.256	2	-44
000251.261	1	-68
000251.282	1	-62
000251.288	4	-56
000251.301	2	-44
000251.305	1	-70
000251.310	4	-56
000251.326	1	-69
000251.331	4	-55
000251.340	2	-44
000251.347	1	-68
000251.368	1	-62
000251.373	4	-59
000251.382	2	-44
000251.389	1	-68
000251.403	2	-44
000251.410	1	-70
000251.415	4	-59
000251.431	1	-72
000251.445	2	-45
000251.454	1	-73
000251.459	4	-59
000251.468	2	-44
000251.473	1	-70
000251.489	2	-44
000251.494	1	-71
000251.501	4	-59
000251.515	1	-73
000251.531	2	-44
000251.536	1	-75
000251.543	4	-60
000251.557	1	-72
000251.573	2	-45
000251.578	1	-72
000251.586	4	-58
000251.595	2	-45
000251.599	1	-71
000251.616	2	-44
000251.627	4	-57
000251.642	1	-70
000251.659	2	-44
000251.664	1	-71
000251.669	4	-56
000251.685	1	-69
000251.701	2	-46
000251.706	1	-63
000251.714	4	-62
000251.723	2	-44
000251.727	1	-61
000251.732	4	-63
000251.745	2	-46
000251.749	1	-63
000251.754	4	-70
000251.766	2	-45
000251.771	1	-61
000251.776	4	-72
000251.792	1	-61
000251.808	2	-44
000251.813	1	-64
000251.818	4	-63
000251.834	1	-73
000251.850	2	-45
000251.855	1	-61
000251.860	4	-56
000251.876	1	-63
000251.892	2	-44
000251.897	1	-76
000251.902	4	-60
000251.918	1	-78
000251.923	4	-57
000251.934	2	-44
000251.941	1	-73
000251.945	4	-62
000251.956	2	-44
000251.960	1	-72
000251.970	4	-68
000251.979	2	-45
000251.983	1	-73
000252.004	1	-71
000252.009	4	-72
000252.022	2	-46
000252.026	1	-70
000252.031	4	-57
000252.043	2	-44
000252.048	1	-61
000252.052	4	-56
000252.065	2	-44
000252.069	1	-68
000252.074	4	-53
000252.087	2	-44
000252.091	1	-70
000252.098	4	-56
000252.112	1	-73
000252.117	4	-57
000252.128	2	-46
000252.133	1	-69
000252.138	4	-61
000252.154	1	-63
000252.159	4	-64
000252.171	2	-45
000252.176	1	-69
000252.180	4	-63
000252.192	2	-45
000252.197	1	-72
000252.202	4	-57
000252.218	1	-70
000252.223	4	-55
000252.234	2	-42
000252.239	1	-72
000252.243	4	-56
000252.260	1	-73
000252.265	4	-58
000252.276	2	-46
000252.281	1	-74
000252.286	4	-60
000252.302	1	-73
000252.307	4	-62
000252.318	2	-46
000252.325	1	-74
000252.330	4	-68
000252.344	1	-73
000252.354	4	-60
000252.363	2	-45
000252.367	1	-72
000252.384	2	-45
000252.389	1	-72
000252.394	4	-54
000252.410	1	-77
000252.427	2	-46
000252.432	1	-70
000252.437	4	-61
000252.453	1	-69
000252.469	2	-44
000252.474	1	-68
000252.482	4	-74
000252.491	2	-46
000252.495	1	-71
000252.500	4	-64
000252.512	2	-45
000252.517	1	-77
000252.522	4	-63
000252.538	1	-71
000252.555	2	-46
000252.560	1	-77
000252.565	4	-57
000252.581	1	-76
000252.587	4	-61
000252.597	2	-44
000252.602	1	-77
000252.623	1	-79
000252.629	4	-73
000252.639	2	-46
000252.644	1	-75
000252.665	1	-82
000252.671	4	-56
000252.683	2	-46
000252.688	1	-77
000252.693	4	-55
000252.709	1	-73
000252.715	4	-58
000252.724	2	-47
000252.730	1	-73
000252.745	2	-43
000252.751	1	-72
000252.757	4	-63
000252.772	1	-72
000252.787	2	-46
000252.793	1	-69
000252.799	4	-61
000252.814	1	-71
000252.829	2	-46
000252.837	1	-61
000252.842	4	-57
000252.851	2	-44
000252.856	1	-72
000252.872	2	-43
000252.877	1	-74
000252.884	4	-57
000252.893	2	-44
000252.898	1	-63
000252.914	2	-48
000252.919	1	-62
000252.926	4	-62
000252.935	2	-46
000252.940	1	-69
000252.956	2	-46
000252.961	1	-71
000252.968	4	-58
000252.977	2	-48
000252.982	1	-70
000253.003	1	-70
000253.010	4	-58
000253.019	2	-45
000253.024	1	-62
000253.042	2	-43
000253.047	1	-71
000253.051	4	-63
000253.063	2	-47
000253.068	1	-63
000253.073	4	-69
000253.089	1	-69
000253.105	2	-49
000253.111	1	-67
000253.115	4	-59
000253.137	4	-58
000253.148	2	-44
000253.153	1	-76
000253.170	2	-45
000253.175	1	-79
000253.180	4	-54
000253.191	2	-45
000253.196	1	-70
000253.201	4	-56
000253.213	2	-47
000253.218	1	-73
000253.225	4	-58
000253.234	2	-49
000253.239	1	-77
000253.244	4	-62
000253.260	1	-79
000253.265	4	-57
000253.276	2	-47
000253.281	1	-73
000253.298	2	-46
000253.303	1	-70
000253.307	4	-68
000253.319	2	-47
000253.324	1	-60
000253.329	4	-59
000253.345	1	-61
000253.353	4	-59
000253.361	2	-46
000253.366	1	-71
000253.371	4	-63
000253.387	1	-75
000253.392	4	-63
000253.403	2	-49
000253.408	1	-80
000253.413	4	-63
000253.426	2	-45
000253.431	1	-74
000253.436	4	-61
000253.448	2	-46
000253.452	1	-63
000253.457	4	-68
000253.473	1	-69
000253.481	4	-68
000253.490	2	-49
000253.494	1	-70
000253.500	4	-58
000253.511	2	-50
000253.516	1	-74
000253.521	4	-60
000253.537	1	-69
000253.543	4	-65
000253.554	2	-47
000253.559	1	-61
000253.564	4	-60
000253.576	2	-45
000253.580	1	-62
000253.585	4	-72
000253.601	1	-63
000253.609	4	-60
000253.618	2	-41
000253.622	1	-68
000253.628	4	-60
